"SAMPLE_NUMBER","LOGIN_DATE","LOGIN_DATE","REPORTABLE","ANALYSIS","REPORTED_NAME","REPORTED_UNITS","ENTRY","REPLICATE_COUNT","PRODUCT","CUSTOMER","IN_SPEC","PRODUCT_GRADE","SAMPLE_NAME","NAME","SAMPLING_POINT"
"7665517","12/08/2015 04:39:28 PM","12/08/2015 04:39:28 PM","T","IODI010493","Iodine","UG_P_100G","540","1","PET_FOOD","U4","T","WETPETFD","DTS-619708","IODI01-15-0135","MARS"
"7666063","12/08/2015 06:12:53 PM","12/08/2015 06:12:53 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","T10","T","1253200","DTS0582615","IODI01-15-0130","T10"
"7668646","13/08/2015 12:00:00 AM","13/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","621","T","TM446574","2015142997","IODI01-15-0131","TMI"
"7669308","13/08/2015 02:08:17 PM","13/08/2015 02:08:17 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","AUSPHMAN","T","NONE","","IODI01-15-0132","GENERIC"
"7669890","13/08/2015 03:20:24 PM","13/08/2015 03:20:24 PM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","MG80","T","MG3698","7411840","IODI01-15-0130","MG"
"7670277","13/08/2015 04:47:24 PM","13/08/2015 04:47:24 PM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","MG80","F","MG3698","7412043","IODI01-15-0130","MG"
"7670277","13/08/2015 04:47:24 PM","13/08/2015 04:47:24 PM","T","IODI010493","Iodine","UG_P_100G","135","2","PDR_INFANT","MG80","T","MG3698","7412043","IODI01-15-0138","MG"
"7670277","13/08/2015 04:47:24 PM","13/08/2015 04:47:24 PM","T","IODI010493","Iodine","UG_P_100G","115","3","PDR_INFANT","MG80","T","MG3698","7412043","IODI01-15-0138","MG"
"7670690","13/08/2015 06:21:07 PM","13/08/2015 06:21:07 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3751","7412069","IODI01-15-0130","MG"
"7670767","13/08/2015 06:38:33 PM","13/08/2015 06:38:33 PM","T","IODI010493","Iodine","UG_P_100G","95","1","MISC_DAIRY","MG80","T","NONE","7412109","IODI01-15-0130","MG"
"7671318","14/08/2015 07:28:50 AM","14/08/2015 07:28:50 AM","T","ICPM050214","Iodine","UG_P_100G","-0.022","1","QC","","T","BLANK","BLANK","ICPM05-15-0019","NONE"
"7671319","14/08/2015 07:28:58 AM","14/08/2015 07:28:58 AM","T","ICPM050214","Iodine","UG_P_100G","124.418","1","QC","","T","SRM","SRM","ICPM05-15-0019","IRM001A"
"7671322","14/08/2015 07:30:44 AM","14/08/2015 07:30:44 AM","T","ICPM050214","Iodine","UG_P_100G","118.318","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0019","NONE"
"7671453","14/08/2015 08:00:26 AM","14/08/2015 08:00:26 AM","T","IODI010493","Iodine","UG_P_100ML","5","1","SOY_PROD","V17","T","SOYMILK","","IODI01-15-0134","VITASOY"
"7672556","14/08/2015 12:00:00 AM","14/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM448253","2015143855","IODI01-15-0132","TMI"
"7672559","14/08/2015 10:20:20 AM","14/08/2015 10:20:20 AM","T","IODI010493","Iodine","UG_P_100G","200","1","PDR_SMP","56","T","NONE","","IODI01-15-0130","GENERIC"
"7672840","14/08/2015 11:21:33 AM","14/08/2015 11:21:33 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_MILK","T10","T","NONE","","IODI01-15-0131","GENERIC"
"7672854","14/08/2015 12:00:00 AM","14/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM448264","2015143869","IODI01-15-0132","TMI"
"7673699","14/08/2015 01:35:40 PM","14/08/2015 01:35:40 PM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","MG80","T","MG3698","7412692","IODI01-15-0131","MG"
"7674532","14/08/2015 03:57:34 PM","14/08/2015 03:57:34 PM","T","IODI010493","Iodine","UG_P_100G","155","1","PDR_INFANT","MG80","F","MG3698","7412974","IODI01-15-0130","MG"
"7674532","14/08/2015 03:57:34 PM","14/08/2015 03:57:34 PM","T","IODI010493","Iodine","UG_P_100G","150","2","PDR_INFANT","MG80","F","MG3698","7412974","IODI01-15-0138","MG"
"7674532","14/08/2015 03:57:34 PM","14/08/2015 03:57:34 PM","T","IODI010493","Iodine","UG_P_100G","125","3","PDR_INFANT","MG80","T","MG3698","7412974","IODI01-15-0138","MG"
"7674966","14/08/2015 05:34:17 PM","14/08/2015 05:34:17 PM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","621","T","TM443574","2015144415","IODI01-15-0131","TMI"
"7675438","15/08/2015 06:03:01 AM","15/08/2015 06:03:01 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","MG80","T","MG3657","7413383","IODI01-15-0131","MG"
"7676185","15/08/2015 10:44:03 AM","15/08/2015 10:44:03 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","MG80","F","MG3658","7413784","IODI01-15-0131","MG"
"7676261","15/08/2015 12:00:00 AM","15/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM448275","2015144451","IODI01-15-0132","TMI"
"7676308","15/08/2015 12:00:00 AM","15/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","621","T","TM332","2015144225","IODI01-15-0131","TMI"
"7676877","15/08/2015 05:21:16 PM","15/08/2015 05:21:16 PM","T","IODI010493","Iodine","UG_P_100G","290","1","MISC_DAIRY","MG70","T","MG8888","7413974","IODI01-15-0131","MG"
"7676877","15/08/2015 05:21:16 PM","15/08/2015 05:21:16 PM","T","ICPM050214","Iodine","UG_P_100G","219.752","1","MISC_DAIRY","MG70","T","MG8888","7413974","ICPM05-15-0023","MG"
"7676877","15/08/2015 05:21:16 PM","15/08/2015 05:21:16 PM","T","ICPM050214","Iodine","UG_P_100G","218.419","2","MISC_DAIRY","MG70","T","MG8888","7413974","ICPM05-15-0023","MG"
"7676877","15/08/2015 05:21:16 PM","15/08/2015 05:21:16 PM","T","IODI010493","Iodine","","","2","MISC_DAIRY","MG70","T","MG8888","7413974","IODI01-15-0143","MG"
"7676877","15/08/2015 05:21:16 PM","15/08/2015 05:21:16 PM","T","IODI010493","Iodine","","","3","MISC_DAIRY","MG70","T","MG8888","7413974","IODI01-15-0143","MG"
"7676887","15/08/2015 05:32:07 PM","15/08/2015 05:32:07 PM","T","ICPM050214","Iodine","UG_P_100G","225.794","1","MISC_DAIRY","MG70","T","MG8888","7413975","ICPM05-15-0023","MG"
"7676887","15/08/2015 05:32:07 PM","15/08/2015 05:32:07 PM","T","ICPM050214","Iodine","UG_P_100G","237.38","2","MISC_DAIRY","MG70","T","MG8888","7413975","ICPM05-15-0023","MG"
"7676887","15/08/2015 05:32:07 PM","15/08/2015 05:32:07 PM","T","IODI010493","Iodine","UG_P_100G","285","1","MISC_DAIRY","MG70","T","MG8888","7413975","IODI01-15-0131","MG"
"7676890","15/08/2015 05:37:50 PM","15/08/2015 05:37:50 PM","T","IODI010493","Iodine","UG_P_100G","295","1","MISC_DAIRY","MG70","T","MG8888","7413976","IODI01-15-0131","MG"
"7676890","15/08/2015 05:37:50 PM","15/08/2015 05:37:50 PM","T","ICPM050214","Iodine","UG_P_100G","228.36","1","MISC_DAIRY","MG70","T","MG8888","7413976","ICPM05-15-0023","MG"
"7676890","15/08/2015 05:37:50 PM","15/08/2015 05:37:50 PM","T","ICPM050214","Iodine","UG_P_100G","221.81","2","MISC_DAIRY","MG70","T","MG8888","7413976","ICPM05-15-0023","MG"
"7676893","15/08/2015 05:43:09 PM","15/08/2015 05:43:09 PM","T","ICPM050214","Iodine","UG_P_100G","218.42","1","MISC_DAIRY","MG70","T","MG8888","7413977","ICPM05-15-0023","MG"
"7676893","15/08/2015 05:43:09 PM","15/08/2015 05:43:09 PM","T","ICPM050214","Iodine","UG_P_100G","216.057","2","MISC_DAIRY","MG70","T","MG8888","7413977","ICPM05-15-0023","MG"
"7676893","15/08/2015 05:43:09 PM","15/08/2015 05:43:09 PM","T","IODI010493","Iodine","UG_P_100G","270","1","MISC_DAIRY","MG70","T","MG8888","7413977","IODI01-15-0131","MG"
"7676896","15/08/2015 05:48:34 PM","15/08/2015 05:48:34 PM","T","IODI010493","Iodine","UG_P_100G","245","1","MISC_DAIRY","MG70","T","MG8888","7413978","IODI01-15-0131","MG"
"7676899","15/08/2015 05:53:54 PM","15/08/2015 05:53:54 PM","T","IODI010493","Iodine","UG_P_100G","280","1","MISC_DAIRY","MG70","T","MG8888","7413979","IODI01-15-0131","MG"
"7676899","15/08/2015 05:53:54 PM","15/08/2015 05:53:54 PM","T","ICPM050214","Iodine","UG_P_100G","221.131","1","MISC_DAIRY","MG70","T","MG8888","7413979","ICPM05-15-0023","MG"
"7676899","15/08/2015 05:53:54 PM","15/08/2015 05:53:54 PM","T","ICPM050214","Iodine","UG_P_100G","234.557","2","MISC_DAIRY","MG70","T","MG8888","7413979","ICPM05-15-0023","MG"
"7676927","15/08/2015 12:00:00 AM","15/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","621","T","TM49","2015144933","IODI01-15-0131","TMI"
"7676928","15/08/2015 12:00:00 AM","15/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","621","T","TM49","2015144935","IODI01-15-0131","TMI"
"7677034","16/08/2015 06:53:14 AM","16/08/2015 06:53:14 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","MG80","T","MG3659","7414104","IODI01-15-0132","MG"
"7677066","16/08/2015 07:52:32 AM","16/08/2015 07:52:32 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","MG80","T","MG3659","7414160","IODI01-15-0132","MG"
"7677254","16/08/2015 09:00:51 AM","16/08/2015 09:00:51 AM","T","IODI010493","Iodine","UG_P_100G","195","1","PDR_SMP","MG70","T","MG4900","7414320","IODI01-15-0132","MG"
"7677835","16/08/2015 12:00:00 AM","16/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM446574","2015145750","IODI01-15-0132","TMI"
"7678256","17/08/2015 06:52:43 AM","17/08/2015 06:52:43 AM","T","IODI010493","Iodine","UG_P_100G","128","1","QC","","T","SRM","SRM","IODI01-15-0130","IRM001A"
"7678260","17/08/2015 06:54:12 AM","17/08/2015 06:54:12 AM","T","IODI010493","Iodine","UG_P_100G","206","1","QC","","T","SRM","SRM","IODI01-15-0130","SRM38E"
"7678269","17/08/2015 07:00:24 AM","17/08/2015 07:00:24 AM","T","IODI010493","Iodine","UG_P_100G","60","1","MISC_DAIRY","MG80","T","NONE","7414771","IODI01-15-0132","MG"
"7678842","17/08/2015 09:20:57 AM","17/08/2015 09:20:57 AM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","621","T","TM347","2015145651","IODI01-15-0132","TMI"
"7679015","17/08/2015 09:48:25 AM","17/08/2015 09:48:25 AM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","621","T","TM342","2015143941","IODI01-15-0132","TMI"
"7679226","17/08/2015 10:20:29 AM","17/08/2015 10:20:29 AM","T","IODI010493","Iodine","UG_P_100G","80","1","MISC_DAIRY","MG80","T","NONE","7414954","IODI01-15-0132","MG"
"7680565","17/08/2015 04:04:31 PM","17/08/2015 04:04:31 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","T10","T","1253200","DTS0582853","IODI01-15-0132","T10"
"7680995","17/08/2015 07:48:19 PM","17/08/2015 07:48:19 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","621","T","TM443574","2015147057","IODI01-15-0132","TMI"
"7681016","17/08/2015 12:00:00 AM","17/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM446574","2015147106","IODI01-15-0132","TMI"
"7681522","18/08/2015 07:02:00 AM","18/08/2015 07:02:00 AM","T","IODI010493","Iodine","UG_P_100G","135","1","QC","","T","SRM","SRM","IODI01-15-0131","IRM001A"
"7681562","18/08/2015 07:03:07 AM","18/08/2015 07:03:07 AM","T","IODI010493","Iodine","UG_P_100G","211","1","QC","","T","SRM","SRM","IODI01-15-0131","SRM38E"
"7681574","18/08/2015 07:08:08 AM","18/08/2015 07:08:08 AM","T","IODI010493","Iodine","UG_P_100G","120","1","MISC_DAIRY","MG80","T","NONE","7415507","IODI01-15-0134","MG"
"7681788","18/08/2015 07:53:00 AM","18/08/2015 07:53:00 AM","T","IODI010493","Iodine","UG_P_100G","110","1","MISC_DAIRY","MG80","T","NONE","7415572","IODI01-15-0134","MG"
"7682127","18/08/2015 08:47:33 AM","18/08/2015 08:47:33 AM","T","IODI010493","Iodine","UG_P_100G","100","1","MISC_DAIRY","MG80","T","NONE","7415644","IODI01-15-0134","MG"
"7682348","18/08/2015 12:00:00 AM","18/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM446574","2015147069","IODI01-15-0134","TMI"
"7682625","18/08/2015 12:00:00 AM","18/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","F","TM150","2015146859","IODI01-15-0134","TMI"
"7683646","18/08/2015 01:24:14 PM","18/08/2015 01:24:14 PM","T","ICPM050214","Iodine","UG_P_100G","137.01","1","PDR_INFANT","DTSPRO","T","NONE","","ICPM05-15-0021","GENERIC"
"7683653","18/08/2015 01:25:28 PM","18/08/2015 01:25:28 PM","T","ICPM050214","Iodine","UG_P_100G","139.157","1","PDR_INFANT","DTSPRO","T","NONE","","ICPM05-15-0021","GENERIC"
"7683654","18/08/2015 01:25:29 PM","18/08/2015 01:25:29 PM","T","ICPM050214","Iodine","UG_P_100G","138.688","1","PDR_INFANT","DTSPRO","T","NONE","","ICPM05-15-0021","GENERIC"
"7684463","18/08/2015 04:18:19 PM","18/08/2015 04:18:19 PM","T","IODI010493","Iodine","UG_P_100G","155","1","PDR_SMP","621","T","TM30341","2015147412","IODI01-15-0136","TMI"
"7684477","18/08/2015 04:22:47 PM","18/08/2015 04:22:47 PM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_SMP","621","T","TM30341","2015147413","IODI01-15-0136","TMI"
"7684491","18/08/2015 04:27:09 PM","18/08/2015 04:27:09 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_SMP","621","T","TM30341","2015147414","IODI01-15-0136","TMI"
"7684502","18/08/2015 04:32:10 PM","18/08/2015 04:32:10 PM","T","IODI010493","Iodine","UG_P_100G","60","1","PDR_SMP","621","T","TM30341","2015147415","IODI01-15-0136","TMI"
"7684532","18/08/2015 04:54:01 PM","18/08/2015 04:54:01 PM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","621","T","TM448311","2015147387","IODI01-15-0134","TMI"
"7685269","18/08/2015 08:31:03 PM","18/08/2015 08:31:03 PM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","621","T","TM443574","2015147916","IODI01-15-0134","TMI"
"7685366","19/08/2015 04:48:16 AM","19/08/2015 04:48:16 AM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","621","T","TM448312","2015147942","IODI01-15-0134","TMI"
"7685481","19/08/2015 06:35:18 AM","19/08/2015 06:35:18 AM","T","IODI010493","Iodine","UG_P_100G","109","1","QC","","T","SRM","SRM","IODI01-15-0132","IRM001A"
"7685487","19/08/2015 06:37:00 AM","19/08/2015 06:37:00 AM","T","IODI010493","Iodine","UG_P_100G","171","1","QC","","T","SRM","SRM","IODI01-15-0132","SRM38E"
"7685551","19/08/2015 07:00:24 AM","19/08/2015 07:00:24 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","MG80","T","MG3633","7416429","IODI01-15-0136","MG"
"7687351","19/08/2015 12:00:00 AM","19/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM448157","2015148503","IODI01-15-0136","TMI"
"7689153","19/08/2015 05:23:04 PM","19/08/2015 05:23:04 PM","T","IODI010493","Iodine","UG_P_100G","97","1","QC","","T","SRM","SRM","IODI01-15-0133","IRM001A"
"7689872","20/08/2015 07:09:43 AM","20/08/2015 07:09:43 AM","T","IODI010493","Iodine","UG_P_100G","117","1","QC","","T","SRM","SRM","IODI01-15-0134","IRM001A"
"7689877","20/08/2015 07:11:18 AM","20/08/2015 07:11:18 AM","T","IODI010493","Iodine","UG_P_100G","199","1","QC","","T","SRM","SRM","IODI01-15-0134","SRM38E"
"7691387","20/08/2015 12:00:00 AM","20/08/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","621","T","TM448158","2015148517","IODI01-15-0136","TMI"
"7691984","20/08/2015 01:30:00 PM","20/08/2015 01:30:00 PM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_FCMP","MG70","F","MG3104","7417639","IODI01-15-0137","MG"
"7692414","20/08/2015 02:22:25 PM","20/08/2015 02:22:25 PM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_WHEY","621","T","TM460410","2015148887","IODI01-15-0136","TMI"
"7694005","21/08/2015 06:19:36 AM","21/08/2015 06:19:36 AM","T","IODI010493","Iodine","UG_P_100G","115","1","QC","","T","SRM","SRM","IODI01-15-0135","IRM001A"
"7694010","21/08/2015 06:20:42 AM","21/08/2015 06:20:42 AM","T","IODI010493","Iodine","UG_P_100G","180","1","QC","","T","SRM","SRM","IODI01-15-0135","SRM38E"
"7694688","21/08/2015 08:52:36 AM","21/08/2015 08:52:36 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM334","2015148336","IODI01-15-0137","TMI"
"7694764","21/08/2015 09:05:20 AM","21/08/2015 09:05:20 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM344","2015149139","IODI01-15-0137","TMI"
"7696108","21/08/2015 12:04:37 PM","21/08/2015 12:04:37 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_SMP","MG60","T","MG4637","7418417","IODI01-15-0136","MG"
"7696332","21/08/2015 12:38:59 PM","21/08/2015 12:38:59 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3669","7418480","IODI01-15-0136","MG"
"7696343","21/08/2015 12:42:47 PM","21/08/2015 12:42:47 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3669","7418481","IODI01-15-0136","MG"
"7696354","21/08/2015 12:46:59 PM","21/08/2015 12:46:59 PM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","MG80","T","MG3669","7418482","IODI01-15-0136","MG"
"7697873","21/08/2015 05:12:30 PM","21/08/2015 05:12:30 PM","T","IODI010493","Iodine","UG_P_100G","125","1","MISC_DAIRY","MG80","T","NONE","7419053","IODI01-15-0136","MG"
"7697888","21/08/2015 05:18:42 PM","21/08/2015 05:18:42 PM","T","IODI010493","Iodine","UG_P_100G","125","1","MISC_DAIRY","MG80","T","NONE","7419065","IODI01-15-0136","MG"
"7697902","21/08/2015 05:23:54 PM","21/08/2015 05:23:54 PM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","MG80","T","MG3664","7419081","IODI01-15-0136","MG"
"7698154","21/08/2015 11:37:17 PM","21/08/2015 11:37:17 PM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","T10","T","1253200","DTS0583027","IODI01-15-0137","T10"
"7698164","21/08/2015 11:40:06 PM","21/08/2015 11:40:06 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","T10","T","1253200","DTS0583028","IODI01-15-0137","T10"
"7700256","23/08/2015 08:32:17 AM","23/08/2015 08:32:17 AM","T","IODI010493","Iodine","UG_P_100G","135","1","QC","","T","SRM","SRM","IODI01-15-0136","IRM001A"
"7700257","23/08/2015 08:33:21 AM","23/08/2015 08:33:21 AM","T","IODI010493","Iodine","UG_P_100G","232","1","QC","","F","SRM","SRM","IODI01-15-0136","SRM38E"
"7701675","24/08/2015 08:05:02 AM","24/08/2015 08:05:02 AM","T","ICPM050214","Iodine","UG_P_100G","-7.491","1","QC","","T","BLANK","BLANK","ICPM05-15-0021","NONE"
"7701676","24/08/2015 08:05:08 AM","24/08/2015 08:05:08 AM","T","ICPM050214","Iodine","UG_P_100G","119.488","1","QC","","T","SRM","SRM","ICPM05-15-0021","IRM001A"
"7701679","24/08/2015 08:06:31 AM","24/08/2015 08:06:31 AM","T","ICPM050214","Iodine","UG_P_100G","137.138","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0021","NONE"
"7701680","24/08/2015 08:06:39 AM","24/08/2015 08:06:39 AM","T","ICPM050214","Iodine","UG_P_100G","135.458","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0021","NONE"
"7701681","24/08/2015 08:06:47 AM","24/08/2015 08:06:47 AM","T","ICPM050214","Iodine","UG_P_100G","138.606","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-15-0021","NONE"
"7705106","25/08/2015 08:31:33 AM","25/08/2015 08:31:33 AM","T","IODI010493","Iodine","UG_P_100G","115","1","QC","","T","SRM","SRM","IODI01-15-0137","IRM001A"
"7705109","25/08/2015 08:32:04 AM","25/08/2015 08:32:04 AM","T","IODI010493","Iodine","UG_P_100G","171","1","QC","","T","SRM","SRM","IODI01-15-0137","SRM38E"
"7705702","25/08/2015 09:50:46 AM","25/08/2015 09:50:46 AM","T","IODI010493","Iodine","UG_P_100G","185","1","PDR_INFANT","MG80","T","MG3669","7421609","IODI01-15-0138","MG"
"7706089","25/08/2015 10:43:59 AM","25/08/2015 10:43:59 AM","T","IODI010493","Iodine","UG_P_100G","30","1","PDR_MILK","T10","T","NONE","DTS0583109","IODI01-15-0138","GENERIC"
"7706183","25/08/2015 10:56:55 AM","25/08/2015 10:56:55 AM","T","IODI010493","Iodine","UG_P_100G","70","1","PDR_MILK","T10","T","NONE","DTS0583156","IODI01-15-0138","GENERIC"
"7707650","25/08/2015 03:16:52 PM","25/08/2015 03:16:52 PM","T","IODI010493","Iodine","UG_P_100G","190","1","PDR_WPC","MG20","T","MG2412","7421913","IODI01-15-0138","MG"
"7710246","26/08/2015 10:14:16 AM","26/08/2015 10:14:16 AM","T","IODI010493","Iodine","UG_P_100G","160","1","MISC_DAIRY","MG80","T","NONE","7422662","IODI01-15-0139","MG"
"7710258","26/08/2015 10:17:44 AM","26/08/2015 10:17:44 AM","T","IODI010493","Iodine","UG_P_100G","155","1","MISC_DAIRY","MG80","T","NONE","7422663","IODI01-15-0139","MG"
"7710590","26/08/2015 11:17:23 AM","26/08/2015 11:17:23 AM","T","ICPM050214","Iodine","UG_P_100G","113.352","1","MISC_PROD","BONDEP","F","EAP00504","000800489214","ICPM05-15-0022","FA"
"7711406","26/08/2015 01:10:19 PM","26/08/2015 01:10:19 PM","T","IODI010493","Iodine","UG_P_100G","105","1","MISC_DAIRY","MG80","T","NONE","7422933","IODI01-15-0139","MG"
"7711419","26/08/2015 01:13:58 PM","26/08/2015 01:13:58 PM","T","IODI010493","Iodine","UG_P_100G","100","1","MISC_DAIRY","MG80","T","NONE","7422934","IODI01-15-0139","MG"
"7711732","26/08/2015 02:02:48 PM","26/08/2015 02:02:48 PM","T","ICPM050214","Iodine","UG_P_100G","80.708","1","PDR_INFANT","NUCHEV","T","NONE","","ICPM05-15-0022","GENERIC"
"7711807","26/08/2015 02:12:46 PM","26/08/2015 02:12:46 PM","T","ICPM050214","Iodine","UG_P_100G","91.328","1","PDR_INFANT","NUCHEV","T","NONE","","ICPM05-15-0022","GENERIC"
"7711822","26/08/2015 02:21:04 PM","26/08/2015 02:21:04 PM","T","ICPM050214","Iodine","UG_P_100G","99.537","1","PDR_INFANT","NUCHEV","T","NONE","","ICPM05-15-0022","GENERIC"
"7711904","26/08/2015 02:35:27 PM","26/08/2015 02:35:27 PM","T","ICPM050214","Iodine","UG_P_100G","97.352","1","PDR_INFANT","NUCHEV","T","NONE","","ICPM05-15-0022","GENERIC"
"7711904","26/08/2015 02:35:27 PM","26/08/2015 02:35:27 PM","T","IODI010493","Iodine","","","1","PDR_INFANT","NUCHEV","T","NONE","","IODI01-15-0138","GENERIC"
"7711910","26/08/2015 02:39:47 PM","26/08/2015 02:39:47 PM","T","IODI010493","Iodine","","","1","PDR_INFANT","NUCHEV","T","NONE","","IODI01-15-0138","GENERIC"
"7711910","26/08/2015 02:39:47 PM","26/08/2015 02:39:47 PM","T","ICPM050214","Iodine","UG_P_100G","104.759","1","PDR_INFANT","NUCHEV","T","NONE","","ICPM05-15-0022","GENERIC"
"7712585","26/08/2015 05:16:39 PM","26/08/2015 05:16:39 PM","T","IODI010493","Iodine","UG_P_100G","205","1","PDR_INFANT","MG80","F","MG3669","7423218","IODI01-15-0138","MG"
"7712585","26/08/2015 05:16:39 PM","26/08/2015 05:16:39 PM","T","IODI010493","Iodine","UG_P_100G","165","2","PDR_INFANT","MG80","T","MG3669","7423218","IODI01-15-0141","MG"
"7712585","26/08/2015 05:16:39 PM","26/08/2015 05:16:39 PM","T","IODI010493","Iodine","UG_P_100G","185","3","PDR_INFANT","MG80","T","MG3669","7423218","IODI01-15-0141","MG"
"7712900","26/08/2015 07:15:17 PM","26/08/2015 07:15:17 PM","T","IODI010493","Iodine","UG_P_100G","195","1","MISC_DAIRY","MG80","T","NONE","7423458","IODI01-15-0139","MG"
"7712900","26/08/2015 07:15:17 PM","26/08/2015 07:15:17 PM","T","IODI010493","Iodine","UG_P_100G","185","2","MISC_DAIRY","MG80","T","NONE","7423458","IODI01-15-0142","MG"
"7712900","26/08/2015 07:15:17 PM","26/08/2015 07:15:17 PM","T","IODI010493","Iodine","UG_P_100G","145","3","MISC_DAIRY","MG80","T","NONE","7423458","IODI01-15-0142","MG"
"7713129","27/08/2015 06:47:43 AM","27/08/2015 06:47:43 AM","T","IODI010493","Iodine","UG_P_100G","120","1","QC","","T","SRM","SRM","IODI01-15-0138","IRM001A"
"7713229","27/08/2015 06:58:21 AM","27/08/2015 06:58:21 AM","T","IODI010493","Iodine","UG_P_100G","192","1","QC","","T","SRM","SRM","IODI01-15-0138","SRM38E"
"7713336","27/08/2015 07:57:06 AM","27/08/2015 07:57:06 AM","T","IODI010493","Iodine","UG_P_100G","225","1","PDR_MILK","DTS","T","NONE","","IODI01-15-0139","GENERIC"
"7713336","27/08/2015 07:57:06 AM","27/08/2015 07:57:06 AM","T","ICPM050214","Iodine","UG_P_100G","224.045","1","PDR_MILK","DTS","T","NONE","","ICPM05-15-0022","GENERIC"
"7713338","27/08/2015 07:57:06 AM","27/08/2015 07:57:06 AM","T","ICPM050214","Iodine","UG_P_100G","173.527","1","PDR_MILK","DTS","T","NONE","","ICPM05-15-0022","GENERIC"
"7713338","27/08/2015 07:57:06 AM","27/08/2015 07:57:06 AM","T","IODI010493","Iodine","UG_P_100G","175","1","PDR_MILK","DTS","T","NONE","","IODI01-15-0139","GENERIC"
"7713339","27/08/2015 07:57:07 AM","27/08/2015 07:57:07 AM","T","IODI010493","Iodine","UG_P_100G","205","1","PDR_MILK","DTS","T","NONE","","IODI01-15-0139","GENERIC"
